Wall time,Step,Value
1682792437.429137,3206,-0.02540116384625435
1682792482.2297115,3230,-0.026064055040478706
1682792488.0155003,3233,-0.0152478888630867
1682792501.0639982,3240,-0.02212277427315712
1682792506.736473,3243,-0.03360050916671753
1682792508.57556,3244,-0.015405811369419098
1682792512.3484666,3246,-0.030497999861836433
1682792514.116294,3247,-0.02542984113097191
1682792527.3501961,3254,-0.01315753348171711
1682792531.155755,3256,-0.02619803138077259
1682792552.0025327,3267,-0.03027827851474285
1682792561.384732,3272,-0.021677862852811813
1682792578.1357257,3281,-0.02875344827771187
1682792581.912545,3283,-0.024428676813840866
1682792585.6509738,3285,-0.0400833785533905
1682792593.1057224,3289,-0.018875034525990486
1682792598.7866316,3292,-0.022906387224793434
1682792623.4432168,3305,-0.03352804481983185
1682792625.327299,3306,-0.036420777440071106
1682792627.1138904,3307,-0.03161893039941788
1682792638.445615,3313,-0.02872287668287754
1682792653.9156225,3321,-0.03239430859684944
1682792665.310576,3327,-0.01444569043815136
1682792667.266848,3328,-0.02322697639465332
1682792669.1656902,3329,-0.0295737124979496
1682792676.6811204,3333,-0.027060318738222122
1682792686.154245,3338,-0.026878777891397476
1682792699.5060196,3345,-0.01579882577061653
1682792714.7613568,3353,-0.034445613622665405
1682792722.3895528,3357,-0.018522126600146294
1682792729.9160132,3361,-0.020719943568110466
1682792733.735413,3363,-0.031693872064352036
1682792749.3278043,3369,-0.030936935916543007
1682792754.9782503,3372,-0.0257267989218235
1682792758.8015115,3374,-0.0294570941478014
1682792762.5452976,3376,-0.025626765564084053
1682792766.337023,3378,-0.022326700389385223
1682792772.1383407,3381,-0.022122984752058983
1682792781.8493302,3386,-0.04014585167169571
1682792804.8112867,3398,-0.015285387635231018
1682792814.343149,3403,-0.01634708046913147
1682792823.8628595,3408,-0.03611775487661362
1682792858.162208,3426,-0.03065485879778862
1682792865.7376215,3430,-0.0293105635792017
1682792871.4559562,3433,-0.02120300754904747
1682792880.8664794,3438,-0.018575359135866165
1682792894.1283107,3445,-0.02092987857758999
1682792901.743689,3449,-0.028244739398360252
1682792905.5862372,3451,-0.029054345563054085
1682792917.2315154,3457,-0.02631446160376072
1682792919.2593343,3458,-0.028371531516313553
1682792930.911435,3464,-0.03071283921599388
1682792944.3570826,3471,-0.0238195788115263
1682792956.0602498,3477,-0.019441651180386543
1682792961.968925,3480,-0.027628879994153976
1682792973.523517,3486,-0.019791072234511375
1682792994.6641614,3497,-0.019660500809550285
1682792998.4935033,3499,-0.03045741468667984
1682793012.0885916,3506,-0.026852870360016823
1682793017.8327563,3509,-0.0330146849155426
1682793023.5530965,3512,-0.015030601061880589
1682793027.3840718,3514,-0.026918908581137657
1682793036.969158,3519,-0.013774399645626545
1682793067.772755,3535,-0.02260330133140087
1682793071.6555562,3537,-0.028276173397898674
1682793073.587978,3538,-0.030443979427218437
1682793081.2955723,3542,-0.027119722217321396
1682793083.217862,3543,-0.03139788284897804
1682793091.1194577,3547,-0.03471490368247032
1682793094.981142,3549,-0.02740432508289814
1682793106.6061816,3555,-0.030517473816871643
1682793108.5290346,3556,-0.011449373327195644
1682793122.0761523,3563,-0.022747453302145004
1682793145.3071752,3575,-0.03058723919093609
1682793154.9906473,3580,-0.027740132063627243
1682793160.7565186,3583,-0.03308385610580444
1682793178.1361573,3592,-0.015560569241642952
1682793180.090194,3593,-0.0388471782207489
1682793191.8038583,3599,-0.018353885039687157
1682793193.7707942,3600,-0.028204482048749924
1682793220.8624053,3614,-0.027894923463463783
1682793228.640726,3618,-0.02730913646519184
1682793232.5760064,3620,-0.015836238861083984
1682793236.3943985,3622,-0.023902546614408493
1682793242.2845438,3625,-0.02375342696905136
1682793248.1440015,3628,-0.03044780343770981
1682793265.7448814,3637,-0.03587888181209564
1682793277.3634498,3643,-0.02382543683052063
1682793281.2704513,3645,-0.045185718685388565
1682793302.8304994,3656,-0.03198930248618126
1682793304.7958224,3657,-0.037996988743543625
1682793316.4425907,3663,-0.0178906861692667
1682793330.1054564,3670,-0.02435409463942051
1682793377.0926745,3694,-0.03406166657805443
1682793382.9774406,3697,-0.029799921438097954
1682793388.767247,3700,-0.027985380962491035
1682793392.639542,3702,-0.016580400988459587
1682793433.6814778,3723,-0.03332868963479996
1682793439.6226025,3726,-0.020285019651055336
1682793447.488617,3730,-0.029781172052025795
1682793449.5178149,3731,-0.027040082961320877
1682793451.5044973,3732,-0.034974776208400726
1682793463.3895602,3738,-0.011375240050256252
1682793469.3498502,3741,-0.028919413685798645
1682793473.2694666,3743,-0.032747797667980194
1682793491.1886005,3752,-0.02701912261545658
1682793499.0920274,3756,-0.025597047060728073
1682793505.1442814,3759,-0.0351114384829998
1682793515.0045166,3764,-0.035119958221912384
1682793530.6942096,3772,-0.03360014408826828
1682793538.4410942,3776,-0.012815132737159729
1682793542.3578243,3778,-0.030296236276626587
1682793546.3542993,3780,-0.03227602690458298
1682793571.921348,3793,-0.03317326307296753
1682793575.8563597,3795,-0.02781229466199875
1682793581.6990376,3798,-0.02629254013299942
1682793605.3753316,3810,-0.03620240464806557
1682793613.3401353,3814,-0.029718531295657158
1682793623.2313762,3819,-0.02203229069709778
1682793627.248335,3821,-0.03663727268576622
1682793646.8826067,3831,-0.03071732632815838
1682793650.8431861,3833,-0.023598751053214073
1682793654.807873,3835,-0.018999846652150154
1682793680.5315142,3848,-0.025220980867743492
1682793692.4831188,3854,-0.02546852082014084
1682793712.2442694,3864,-0.03402730077505112
1682793722.1983714,3869,-0.03843044117093086
1682793736.141259,3876,-0.027916565537452698
1682793742.1169407,3879,-0.032026614993810654
1682793746.0428574,3881,-0.016442302614450455
1682793785.7872262,3901,-0.037720803171396255
1682793787.7717297,3902,-0.03329526260495186
1682793789.754037,3903,-0.030087856575846672
1682793799.6817098,3908,-0.01611139625310898
1682793803.627651,3910,-0.03228433430194855
1682793815.451133,3916,-0.01633479818701744
1682793823.4405484,3920,-0.019010184332728386
1682793839.3515887,3928,-0.030048280954360962
1682793841.328615,3929,-0.026846585795283318
1682793851.316047,3934,-0.023530125617980957
1682793853.3002107,3935,-0.03113817423582077
1682793861.2284849,3939,-0.024472543969750404
1682793883.1791828,3950,-0.03443104028701782
1682793895.1307995,3956,-0.02878587879240513
1682793907.1873186,3962,-0.03689169883728027
1682793913.2498813,3965,-0.02054079808294773
1682793935.3717537,3976,-0.030116122215986252
1682793943.3930814,3980,-0.029019124805927277
1682793951.4286308,3984,-0.03967829793691635
1682793965.5047517,3991,-0.029841797426342964
1682793973.5227993,3995,-0.02799181640148163
1682793983.6338906,4000,-0.03869727626442909
1682793993.7325563,4005,-0.014986766502261162
1682794001.7512093,4009,-0.02923188917338848
1682794003.7664437,4010,-0.04336437210440636
1682794007.7382145,4012,-0.011054606176912785
1682794025.5718715,4021,-0.025455493479967117
1682794027.5788798,4022,-0.029237711802124977
1682794049.64708,4033,-0.026854446157813072
1682794053.717937,4035,-0.02657639980316162
1682794055.7154295,4036,-0.025217654183506966
1682794069.9103572,4043,-0.031478989869356155
1682794073.9772494,4045,-0.034251898527145386
1682794076.0480168,4046,-0.03625653684139252
1682794078.0398915,4047,-0.03200860694050789
1682794080.0995944,4048,-0.03877304121851921
1682794088.2045767,4052,-0.03280008211731911
1682794092.2723525,4054,-0.03857656568288803
1682794136.8464053,4076,-0.028801361098885536
1682794143.058186,4079,-0.03357429802417755
1682794171.2343295,4093,-0.037573281675577164
1682794181.2438185,4098,-0.036757953464984894
1682794183.3213887,4099,-0.027387551963329315
1682794187.432206,4101,-0.020989887416362762
1682794203.7183146,4109,-0.01965986378490925
1682794213.854953,4114,-0.02528901770710945
1682794228.1213346,4121,-0.027042651548981667
1682794284.7163281,4149,-0.0415215902030468
1682794298.9148264,4156,-0.034390270709991455
1682794321.3134143,4167,-0.03556662052869797
1682794331.4912531,4172,-0.024495461955666542
1682794349.7882829,4181,-0.037983763962984085
1682794351.8085155,4182,-0.037952907383441925
1682794372.1527338,4192,-0.03459097445011139
1682794374.202553,4193,-0.03151318058371544
1682794376.2273042,4194,-0.027648819610476494
1682794380.2994046,4196,-0.02506030723452568
1682794384.391276,4198,-0.040240328758955
1682794388.4759436,4200,-0.03455653414130211
1682794390.4973068,4201,-0.022372065111994743
1682794392.539071,4202,-0.027486030012369156
1682794396.596602,4204,-0.03197012096643448
1682794438.234832,4222,-0.02716943621635437
1682794448.5878105,4227,-0.03192693740129471
1682794459.1044939,4232,-0.03356405347585678
1682794465.3338573,4235,-0.026361245661973953
1682794471.5322223,4238,-0.01625066250562668
1682794481.7595189,4243,-0.02603852190077305
1682794504.208346,4254,-0.018989872187376022
1682794522.5494812,4263,-0.0346648208796978
1682794528.7261882,4266,-0.02776561863720417
1682794530.788333,4267,-0.0289711132645607
1682794549.2744563,4276,-0.026236217468976974
1682794561.6894555,4282,-0.027972737327218056
1682794592.621017,4297,-0.03877470642328262
1682794594.6637878,4298,-0.02439049631357193
1682794606.9702969,4304,-0.019176121801137924
1682794615.1941526,4308,-0.03689729794859886
1682794621.35968,4311,-0.0258924700319767
1682794633.5237799,4317,-0.027781756594777107
1682794637.6190076,4319,-0.028073320165276527
1682794656.2764063,4328,-0.026659438386559486
1682794664.5070927,4332,-0.03582563251256943
1682794676.9473825,4338,-0.026033826172351837
1682794687.2848716,4343,-0.02051183581352234
1682794699.7349381,4349,-0.028233328834176064
1682794708.075548,4353,-0.029525594785809517
1682794718.3134665,4358,-0.018544916063547134
1682794733.082399,4365,-0.029607249423861504
1682794741.3495858,4369,-0.029010938480496407
1682794759.7965183,4378,-0.036815378814935684
1682794765.9941504,4381,-0.032700315117836
1682794790.887581,4393,-0.025907108560204506
1682794805.3375373,4400,-0.030072452500462532
1682794811.5795133,4403,-0.02045174315571785
1682794815.7021427,4405,-0.028748761862516403
1682794817.7651618,4406,-0.029040014371275902
1682794826.0264955,4410,-0.03921456262469292
1682794828.1026914,4411,-0.03800816461443901
1682794830.1627617,4412,-0.029988428577780724
1682794854.9428067,4424,-0.02191060408949852
1682794867.421831,4430,-0.024731259793043137
1682794869.5142784,4431,-0.01615356281399727
1682794873.7195375,4433,-0.028106780722737312
1682794884.2731886,4438,-0.034456465393304825
1682794886.3547912,4439,-0.03044983185827732
1682794893.1275322,4442,-0.025226633995771408
1682794905.94774,4448,-0.02451431378722191
1682794914.5646288,4452,-0.03413153812289238
1682794929.2318144,4459,-0.029173217713832855
1682794950.2819219,4469,-0.028035035356879234
1682794962.8670702,4475,-0.030145952478051186
1682794971.290072,4479,-0.03434567153453827
1682794977.666649,4482,-0.023716378957033157
1682794994.4215271,4490,-0.02379530295729637
1682794998.5918403,4492,-0.034666385501623154
1682795025.9735038,4505,-0.04216831550002098
1682795034.3878777,4509,-0.021732531487941742
1682795036.4871671,4510,-0.031301915645599365
1682795076.8662136,4529,-0.02774677984416485
1682795078.9678051,4530,-0.031238634139299393
1682795085.366177,4533,-0.03473663702607155
1682795100.0106359,4540,-0.020433230325579643
1682795104.2436397,4542,-0.014431179501116276
1682795121.067407,4550,-0.03882507607340813
1682795125.2139888,4552,-0.006014513783156872
1682795127.343818,4553,-0.028100494295358658
1682795154.6703227,4566,-0.03334115445613861
1682795158.8064673,4568,-0.04058811441063881
1682795160.8761976,4569,-0.024870483204722404
1682795179.8263526,4578,-0.025552423670887947
1682795186.217869,4581,-0.023508550599217415
1682795190.4527404,4583,-0.03566554933786392
1682795209.3896928,4592,-0.029963431879878044
1682795215.6866236,4595,-0.01088782399892807
1682795219.9130716,4597,-0.04064304381608963
1682795224.1125984,4599,-0.02957117184996605
1682795249.9048333,4611,-0.02252739481627941
1682795286.0157232,4628,-0.02980455756187439
1682795296.6217647,4633,-0.0318356454372406
1682795317.5372148,4643,-0.02505163475871086
1682795330.1344397,4649,-0.021020706743001938
1682795344.8790987,4656,-0.03222069889307022
1682795357.4946516,4662,-0.03469695895910263
1682795361.7050483,4664,-0.035111282020807266
1682795370.1185896,4668,-0.028810791671276093
1682795384.9354897,4675,-0.04139610752463341
1682795387.0480945,4676,-0.021108288317918777
1682795389.1705453,4677,-0.029582558199763298
1682795410.4395456,4687,-0.03149928152561188
1682795444.6304674,4703,-0.01836683228611946
1682795455.392151,4708,-0.030265390872955322
1682795466.2113698,4713,-0.009964210912585258
1682795477.2062342,4718,-0.031325384974479675
1682795479.6190424,4719,-0.0323021337389946
1682795484.1069942,4721,-0.03353150561451912
1682795490.6488612,4724,-0.03718269616365433
1682795512.0103488,4734,-0.030520977452397346
1682795520.5795922,4738,-0.012430649250745773
1682795522.7357743,4739,-0.03484110161662102
1682795535.6871977,4745,-0.02802008017897606
1682795544.2918856,4749,-0.04283680394291878
1682795546.4549775,4750,-0.023148884996771812
1682795563.7118945,4758,-0.026975680142641068
1682795570.1440766,4761,-0.04631752148270607
1682795572.2758029,4762,-0.03390321135520935
1682795576.5654538,4764,-0.020957792177796364
1682795582.9992638,4767,-0.022436322644352913
1682795585.1512256,4768,-0.026408586651086807
1682795587.2680743,4769,-0.02686055190861225
1682795589.418511,4770,-0.02302693948149681
1682795597.9727535,4774,-0.030496597290039062
1682795602.2542548,4776,-0.030837684869766235
1682795608.7419086,4779,-0.0308639258146286
1682795610.8650537,4780,-0.028112687170505524
1682795613.0051045,4781,-0.035409700125455856
1682795615.1626842,4782,-0.0292682945728302
1682795619.4569325,4784,-0.0394323505461216
1682795625.9267852,4787,-0.011576246470212936
1682795628.2536824,4788,-0.019484231248497963
1682795642.1447198,4794,-0.026197606697678566
1682795655.91219,4800,-0.03520520031452179
1682795660.232453,4802,-0.026304535567760468
1682795666.8070505,4805,-0.045112255960702896
1682795693.1842997,4817,-0.03398064151406288
1682795710.7698064,4825,-0.032135169953107834
1682795713.0349994,4826,-0.0312543585896492
1682795715.4941013,4827,-0.04376049339771271
1682795729.53496,4833,-0.020404722541570663
1682795744.8767395,4840,-0.03695715218782425
1682795755.851138,4845,-0.03993965685367584
1682795771.2701025,4852,-0.03063162975013256
1682795780.1424782,4856,-0.020329393446445465
1682795800.1330426,4865,-0.0294407419860363
1682795813.3467503,4871,-0.02899736352264881
1682795817.7506835,4873,-0.029998039826750755
1682795824.373941,4876,-0.03226194158196449
1682795839.8174582,4883,-0.028292670845985413
1682795853.1804767,4889,-0.02700980007648468
1682795860.1642842,4892,-0.024452846497297287
1682795864.7538402,4894,-0.035707250237464905
1682795866.9483013,4895,-0.03161955252289772
1682795886.7467492,4904,-0.04166542366147041
1682795909.2665417,4914,-0.018884247168898582
1682795911.5395865,4915,-0.03064226545393467
1682795929.1462739,4923,-0.039881687611341476
1682795955.6350508,4935,-0.029193956404924393
1682795962.2859995,4938,-0.03788600116968155
1682795968.977267,4941,-0.025788582861423492
1682795998.2203352,4954,-0.033221788704395294
1682796016.2964048,4962,-0.0455172061920166
1682796034.0318892,4970,-0.031850188970565796
1682796036.5402515,4971,-0.019070783630013466
1682796043.1747942,4974,-0.022358695045113564
1682796047.598257,4976,-0.02929774485528469
1682796049.798715,4977,-0.03150691092014313
1682796081.5707936,4991,-0.013668138533830643
1682796094.826417,4997,-0.03655039891600609
1682796099.3579926,4999,-0.03715737164020538
